product,title,date,country,stars,helpful,review,language,title_sentiment,title_wc,review_sentiment,review_wc
iRobot ROOMBA980 Robot Vacuum Cleaner,The best roomba for sure,2016-11-19,Canada,5,4,"I actually have another roomba 800 series which is great, but this one is even more amazing and easier to operate.It also seems smarter in the pattern it uses as well as mor he talks when approaching stationary objects sobthings don't get bumped around over time.The management app is also great.",eng,0.22360679774997896,5,0.6056316413963186,52
iRobot ROOMBA980 Robot Vacuum Cleaner,House has never been cleaner!,2017-02-15,Canada,5,3,"OK, so I originally rated Roomba 1 star and was planning to return him but as I was cleaning him for return I noticed that his rollers were switched.  I corrected that and he has been cleaning up a storm ever since!  I'm so happy because I really wanted him to work and now that he's put together properly he actually cleans beyond my expectations.  I still have a 600 series Roomba that works well too and is happy cleaning my studio downstairs.  Roomba goes on at the same time every day and needs his bin emptied once during cleaning - that's how much he picks up every single day - we have a long-haired dog :) !  Anyway, I couldn't be happier - Roomba is worth every penny!",eng,-0.22360679774997896,5,0.2536064994370079,123
iRobot ROOMBA980 Robot Vacuum Cleaner,but they are easy to pick up and I can't complain when it's ...,2017-09-15,Canada,5,0,"It's expensive but it is a life-changer. It surprises me by how much dust it collects daily.  I have a ragdoll cat who has massive long hair and Roomba does leave some hair ball on the carpet, but they are easy to pick up and I can't complain when it's already doing most of the job. Took me the whole afternoon to connect it to my wifi though wasn't sure what the problem was. But once you get it set up it's definitely going to be a life-changer!",eng,0.7072427501871671,13,-0.10368595089766937,90
iRobot ROOMBA980 Robot Vacuum Cleaner,Roomba can adjust it's cleaning pattern when you move it's base to a different location.,2018-11-29,Canada,5,0,Does a thorough job of cleaning where it can reach.  Very pleased with the performance. Too bad it cannot clean under our bar stools. We have dark wood floors and every little bit shows up. This model does a fabulous job on the floors and area rug. Very quiet running. Fun to watch.,eng,0.15491933384829668,15,0.32248812210441075,53
iRobot ROOMBA980 Robot Vacuum Cleaner,"3+ month, works great",2018-09-25,Canada,5,0,"This is my first iRobot and I have no idea why I didn't buy it before. Works good, carpets on second floor make it more noisy but I usually not at home this time. Not a big noise at all. Cleaning great, especially under beds were I had pretty limited & complicated access with a regular vacuum. Not noisy on hardwood.",eng,0.43301270189221935,3,0.1707772413798131,60
iRobot ROOMBA980 Robot Vacuum Cleaner,Love this piece of technology,2017-07-19,Canada,5,0,"Love this piece of technology. So helpful for those who can't keep up with housework. Works great, reaches all areas it can fit, and it does a second pass. I usually run it once a week on both floors, and it gets the job done without having to go recharge.",eng,0.38013155617496425,5,0.2412627875399201,50
iRobot ROOMBA980 Robot Vacuum Cleaner,This is great.  We named it Dustin.,2018-12-27,Canada,5,0,Had this for a couple years now.  It's still great.  Does exactly what you expect.  We once had a small disaster involving dog vomit.  I took it apart and cleaned it thoroughly and it still works.  Very impressed.,eng,0.15752607471405466,7,0.08734745352750387,38
iRobot ROOMBA980 Robot Vacuum Cleaner,Buster the iRobot,2016-08-21,Canada,5,5,This little chap (BUSTER) is fantastic we just can't get over how he remembers just where he has been.He cleans both our hardwood floors and carpets extremely well under beds round furniture just great and fun to watch (sad).We highly recommend this product.,eng,0,3,0.34857750326298836,45
iRobot ROOMBA980 Robot Vacuum Cleaner,"Awesome, awesome, awesome",2017-01-29,Canada,5,2,"For a condo with hardwood and tile this baby sucks up all dust and crumbs. I like to think I am a pretty tidy, ok, I am a neat freak, but it amazes me every time I clean the dust bin when it finishes. The floors have never been cleaner and it is amazing to see how it maps out the rooms. I have a combined living/dining room, kitchen, 2 bedrooms and 2 bathrooms and it navigates like Magellan.I think it makes sense to pick up things to clear it's way; I flip over the dining room chairs and place the off the floor. My vanities in the bathroom are on 8 inch legs and it cleans under there so well it is amazing. I only wish my 2 beds were a little higher off the floor so it could get under; I am only about an inch short.The wifi and remote app control, and auto scheduling is very handy.I know a vacuum that costs this much may seem crazy but it is worth every penny to come come to a floor that is this clean. It has cut done all the dust that lands on shelves etc too.I give it two thumbs way up for this generation of product.I named my robot Dustbunny Hunter and I can honestly say, the dust bunnies are now extinct in my place.",eng,1.0392304845413263,3,0.13602379964590777,231
iRobot ROOMBA980 Robot Vacuum Cleaner,"Muy buen robot aspirador, mejor que el 960",2019-11-14,Spain,4,0,"Buen robot de gama alta, recoge bien el polvo del suelo de parque i los pelos del perro, sube sin problema a la alfombra y hace un buen recorrido. Antes teníamos el 960 y este vuelve a la base con facilidad y le supera en poder de succión.",spa,0,7,-0.09909853436583393,47
iRobot ROOMBA980 Robot Vacuum Cleaner,languette plastique cassée au bout de 6 mois,2020-07-31,France,1,5,"La languette du bac à poussière s'est cassée au bout de 6 mois d'utilisation. Impossible de joindre le vendeur de la marketplace d'amazon pour le faire remplacer. Est ce normal?En dehors de la languette fragile, le produit est juste parfait.",fra,-0.2267786838055363,7,-0.11893914802561999,40
iRobot ROOMBA980 Robot Vacuum Cleaner,I love my Roomba.,2016-09-24,Canada,5,3,"I love my Roomba, and the software that comes along with it for my ipad.  It cleans my 69m2 floor on one charge, and does an excellent job.  I set it to clean while I'm away at work.  From time to time it will get caught behind a door, but overall I'm thrilled with its performance.  My floors have never been so clean.",eng,0.375,4,0.22949216257027824,63
iRobot ROOMBA980 Robot Vacuum Cleaner,Just get it,2019-01-23,Canada,5,0,"""Consuela"" has exceeded every expectation, yes you can name your robot.It's amazing. You might have to move certain things around a bit like chairs etc, but it's worth it. My place has never been cleaner. Just amazing.",eng,0,3,0.2748852009824381,38
iRobot ROOMBA980 Robot Vacuum Cleaner,Nach 2 Jahren kaputt,2021-08-29,Germany,3,0,"Sachleistung sehr gut. Nach 1 Jahr hat er nicht immer aufgeladen, da der. Kontakt tut Ladestation nicht Meer funktioniert hat.Nach 2 Jahren ist der Saugroboter komplett defekt und lässt sich nicht mehr einschalten.Vermutlich sind diese Geräte für 2 Jahre ausgelegt um wieder einen neuen zu kaufen.",deu,0,3,0,45
iRobot ROOMBA980 Robot Vacuum Cleaner,broken after 4 months,2018-09-11,Canada,1,3,"I bought this irobot for its x10 power, but EVERYTIME when it s done, masses of hair left on carpet.After 4 months of using, the battery is dead, not able to charge any more.",eng,-0.43301270189221935,3,-0.14584080620854448,34
iRobot ROOMBA980 Robot Vacuum Cleaner,"iRobot Roomba 980 Vacuum Cleaning Robot works just as advertised,",2019-06-27,Canada,5,0,"My iRobot Roomba 980 Vacuum Cleaning Robot works great,  I have over 580 jobs completed and 450 hrs of vacuuming.  This vacuume works great and as you can see I use it three to four time a week, with three dogs this saves me hours of work.  I highly recommend this vacuum.",eng,0.2833333333333333,9,0.3587751637542624,49
iRobot ROOMBA980 Robot Vacuum Cleaner,Robot remarquable,2018-07-30,France,5,7,"5 étoiles parce que roomba980 fait le travail que j'attendais. Plus de poussière sous mon lit, ni dans les diverses pièces de mon appartement. Il faut bien entendu retirer les obstacles inutiles. Bien sur les quelques recoins inaccessibles pour lui doivent continuer à être traités manuellement, mais le gain de temps global est incontestable.Lorsqu'il ""pense"" avoir fini, il regagne sa base.Très content de mon acquisition.",fra,0,2,-0.03140778641549763,66
iRobot ROOMBA980 Robot Vacuum Cleaner,Nuestra Petra,2019-12-26,Spain,4,0,"Funciona bien, pero apareció el parquet rallado en algunas zonas, tenemos la duda si ha sido la ROOMBA.",spa,0,2,0,18
iRobot ROOMBA980 Robot Vacuum Cleaner,I love that I can program it from my smart phone ...,2016-02-11,Canada,5,3,This is my second irobot and this one is much more powerful than my prior one.  I love that I can program it from my smart phone and I am able to control it when I am away from the house!  Fantastic machine!,eng,0.3768891807222045,11,0.42261002862997027,43
iRobot ROOMBA980 Robot Vacuum Cleaner,Entire apartment is vacuumed marvellous,2021-06-30,Canada,5,0,"I love this so much got a program to come a wake every Saturday morning, Entire apartment is vacuumed",eng,0.44721359549995793,5,0.30971124072525835,19
iRobot ROOMBA980 Robot Vacuum Cleaner,Roomba980,2016-05-15,Mexico,5,2,"Muy buen producto, estamos muy contentos con su entrega.Es excelente en la ayuda para quitar el polvo sin tener que estar uno presente",spa,0,1,-0.13849125032185208,24
iRobot ROOMBA980 Robot Vacuum Cleaner,"Bought ""used-like-new"" for hefty discount. Totally worth it.",2018-09-16,Canada,5,0,"No issues with battery life - I've had it run for over 3 hours on a single run before. Noise level is consistent with my old vacuum cleaner, so no issues there. The app runs you through setup - pretty straight forward.",eng,0.5881427800328417,10,0.4546769306092593,39
iRobot ROOMBA980 Robot Vacuum Cleaner,Love it..,2018-05-24,Canada,5,0,This is awesome.. it works as expected and better.. I have mostly hardwood floors  and am shocked at how much dust the Roomba pics up..,eng,0.5303300858899106,2,0.14169028883361057,25
iRobot ROOMBA980 Robot Vacuum Cleaner,Simply WOW!!,2017-03-15,Canada,5,0,"Seriously if you can afford this Roomba 980, BUY IT. Family of 5, 1 dog and 1 cat. I plugged it in, let it go and I'm completely in awe. This is my first robot, big house, and it just went at it. Love it!! This is a must buy, very good piece of technology. It goes everywhere.",eng,0.35355339059327373,2,0.2955684210376994,54
iRobot ROOMBA980 Robot Vacuum Cleaner,I would recommend this!,2017-01-10,Canada,4,0,"working for about a month now - so far so good.  has trouble on thick pile area rugs (duh!) otherwise a great product.  Can't figure out the logic but seems to cover all of the area, even where lots of table and chair legs and complex angles.",eng,0.25,4,0.1296563889282678,46
iRobot ROOMBA980 Robot Vacuum Cleaner,works OK not impressed that it won't connect to 5K ...,2018-02-26,Canada,3,0,works OK not impressed that it won't connect to 5K networks hope they update their software or whatever they have to do soon without wifi it only works manually,eng,-0.23717082451262844,10,-0.22283440581246225,29
iRobot ROOMBA980 Robot Vacuum Cleaner,Just call him dusty!!!,2021-12-17,Canada,5,0,I've been using mine for 3 years now and have no complaints.,eng,-0.3,4,0.30151134457776363,11
iRobot ROOMBA980 Robot Vacuum Cleaner,Amazing!!,2017-06-21,Canada,5,0,"I love our Roomba 980!  Our carpets actually look better than they did when we were manually vacuuming them.  The only issue that we have had is periodically the Roomba is unable to locate its base, but thats a minor issue and one we can live with",eng,0.5,1,0.010437131947109777,46
iRobot ROOMBA980 Robot Vacuum Cleaner,Great little robot,2018-03-26,Canada,5,0,Great little robot. Kinda bumps and bangs around at the beginning until it figures things out which is entertaining. I usually fire it up just before I go outside. Return home and its finished and sitting at its home base. Perfect.,eng,0.05773502691896257,3,0.179238136991741,41
iRobot ROOMBA980 Robot Vacuum Cleaner,Lovin it,2016-04-19,Canada,5,3,"Had the 700 series for a couple of years and loved it. Believe it or not this model is even better. Moved into new house and not hooked up to Wi-Fi yet, so do miss the regular remote. Small price to pay.",eng,0,2,-0.18087709910576172,42
iRobot ROOMBA980 Robot Vacuum Cleaner,I'm surprised on how roomba has evolved since I got ...,2016-11-01,Canada,5,3,"I'm surprised on how roomba has evolved since I got may orevious serie 600 model.This robot is really smarter and the fact that it has a camera, allows it to navigate rooms in a ""not so stupid"" way",eng,0,10,0.24737018635281982,38
iRobot ROOMBA980 Robot Vacuum Cleaner,Excellent,2018-03-19,Canada,5,0,"Best purchase I've ever made, I did not know there was that much dust in a house with hard wood floors",eng,1,1,0.19639610121239312,21
iRobot ROOMBA980 Robot Vacuum Cleaner,My new best friend,2018-08-08,Canada,5,0,"Love this vacuum!  Bought it as I’ve herniated a disc and can’t use my regular vacuum at the moment.  It has surpassed my expectations and has been excellent - picks up all the pet hair, no problem.  Would recommend",eng,1.05,4,0.3159781292544371,40
iRobot ROOMBA980 Robot Vacuum Cleaner,"Perfect condition, good stuff !",2021-02-14,Canada,5,0,"Perfect condition, good stuff !",fra,0.75,4,0.75,4
iRobot ROOMBA980 Robot Vacuum Cleaner,otiimo e utile elettrodomestico,2021-07-14,Italy,5,0,Pulisce in modo perfetto qualunque tipo di superficie compresi i tappeti sui quale sale con facilità.,ita,0,4,-0.0625,16
iRobot ROOMBA980 Robot Vacuum Cleaner,With 2 cats in the house it is nice to have the Roomba clean up and do the ...,2016-03-10,Canada,5,3,Works as expected.  With 2 cats in the house it is nice to have the Roomba clean up and do the hard work whenever we go out for a walk (my wife and I work from the house).,eng,0.30316953129541624,17,0.20079272250558483,37
iRobot ROOMBA980 Robot Vacuum Cleaner,Running every other day on its own,2020-09-21,Canada,5,0,It is awesome in high traffic areas,eng,0,7,0.4082016308499654,7
iRobot ROOMBA980 Robot Vacuum Cleaner,"Great price, great shipping, awesome product",2017-05-28,Canada,5,0,"Great delivery, awesome product, couldn't ask for any better, except when packing Roomba box inside Amazon box, Amazon box was way bigger than Roomba box, packagers only put small amount of paper between boxes, very unstable when internal box shifted and box dropped, no damage all was good.",eng,0.6531972647421809,6,-0.1299038105676658,48
iRobot ROOMBA980 Robot Vacuum Cleaner,Fantastica!!!,2019-12-01,Italy,5,0,Funziona molto bene! Pulizia accurata e poco rumorosa! Consigliatissima,src,0,1,0,9
iRobot ROOMBA980 Robot Vacuum Cleaner,A+,2019-01-29,Canada,5,0,Works amazing on my hardwood and area rugs. Highly recommended,eng,0,1,0.45078057300642405,10
iRobot ROOMBA980 Robot Vacuum Cleaner,Indispensabile,2021-07-10,Italy,5,0,Ottimo prodotto efficace soprattutto negli angoli e nei battiscopa.  Carica batteria  non dura meno di 2 ore. Assolutamente consigliato.,ita,0,1,0,18
iRobot ROOMBA980 Robot Vacuum Cleaner,I upgraded from the 700 series to the 980 and ...,2016-11-21,Canada,5,3,"I upgraded from the 700 series to the 980 and i am very impressed. The 700 would wander around for hours and always miss part of the floor, this one is done in half the time, it goes in strait lines and misses nothing.",eng,0.282842712474619,8,0.05967852622853914,41
iRobot ROOMBA980 Robot Vacuum Cleaner,Works great,2017-10-28,Canada,5,0,it took a couple of runs before it mapped everything properly and worked the way I was expecting - give it some time before you make a judgement call.  I recommend this product.  It'll find dust that you didn't know was there.,eng,0.5303300858899106,2,0.1065203763213668,41
iRobot ROOMBA980 Robot Vacuum Cleaner,eficiente,2021-01-07,Spain,4,0,"Me gusta en general pues aguanta casi dos horas sin recarga.El software debería utilizar la memoria previa, en este sentido es mejorable.",spa,0,1,-0.05758571666006199,23
iRobot ROOMBA980 Robot Vacuum Cleaner,Le prix en vaut la peine ! Ce modèle haut de gamme travaille efficacement ! BRAVO !,2017-12-29,Canada,5,0,Le prix en vaut la peine ! Ce modèle haut de gamme travaille efficacement ! BRAVO !,fra,0.48824618735144787,14,0.48824618735144787,14
iRobot ROOMBA980 Robot Vacuum Cleaner,Non fonctionnel,2018-12-30,Canada,1,0,Du retourner car non fonctionnel,fra,0,2,0,5
iRobot ROOMBA980 Robot Vacuum Cleaner,rápido y fácil,2017-05-20,Mexico,5,0,"excelente no deja espacio sin limpiar ,, teniendo en cuenta que en mi caso ya no hay niños pequeños en casa , por lo que el trabalo es mas ligero",spa,0,3,-0.1417366773784602,28
iRobot ROOMBA980 Robot Vacuum Cleaner,Great robot,2019-10-04,Canada,4,0,I really love this little robot.  It has a huge dust collector and the battery life is wonderful.  I would definitely recommend this product!,eng,0.35355339059327373,2,0.21010280302538406,24
iRobot ROOMBA980 Robot Vacuum Cleaner,"If you had an original series roomba and were disappointed, this will change your mind",2017-12-31,Canada,5,0,"as advertised. If you had an original series roomba and were disappointed, this will change your mind!",eng,-0.2581988897471611,15,-0.14089560451573477,17
iRobot ROOMBA980 Robot Vacuum Cleaner,en panne le premier jour,2020-08-29,France,1,4,depuis 18 JOURS EN REPARATION !,fra,0.22360679774997896,5,0.05,4
iRobot ROOMBA980 Robot Vacuum Cleaner,Love it,2018-12-12,Canada,5,0,Kind of noisy but it cleans really good.. don’t work as good on thick rugs though,eng,0.5303300858899106,2,0.8095593132867107,17
iRobot ROOMBA980 Robot Vacuum Cleaner,Love it. It sucks all the dirt in the ...,2017-03-10,Canada,5,2,"Love it.  It sucks all the dirt in the carpet and wooden floor. I can start it as long as I have a network connection. Before I bought it, I did see negative feedbacks. However, it does all what it should do. Used it for few days now. My home is much clean .",eng,0.028937247314188286,9,0.09796003346983004,53
iRobot ROOMBA980 Robot Vacuum Cleaner,Five Stars,2018-05-14,Canada,5,0,"Absolutely love this ...his name..Albert. Picks up so much, my allergies are so much better. Thank you iRobot.",eng,0,2,0.3562511788042608,19
iRobot ROOMBA980 Robot Vacuum Cleaner,Need to prop the unit or the docking base for it to charge properly,2019-09-18,Canada,2,0,Can never find it’s base. Runs out of battery attempting to dock. We need to prop the base up at a different angle for it to charge properly.,eng,0.2672612419124244,14,0.12206154683786197,29
iRobot ROOMBA980 Robot Vacuum Cleaner,Perfect for busy families,2020-12-03,Canada,5,0,"Bought 2 for my daughters, no regrets they use it all the time! Best quality, easy to use",eng,0.375,4,0.6311857780236507,17
iRobot ROOMBA980 Robot Vacuum Cleaner,Cleaning,2019-09-29,Canada,5,0,Perfect,und,0.6,1,0.75,1
iRobot ROOMBA980 Robot Vacuum Cleaner,Works well,2019-12-11,Canada,4,0,"Battery life is poor, probably because it is having to work on carpets.",eng,0.7424621202458749,2,-0.06933752452815364,13
iRobot ROOMBA980 Robot Vacuum Cleaner,Not great.,2017-08-15,Canada,2,0,Too expensive and not very useful. Keeps getting stuck on legs of furniture. I returned this product.,eng,-0.35355339059327373,2,-0.011739888280260232,17
iRobot ROOMBA980 Robot Vacuum Cleaner,None,2018-08-18,Canada,5,0,Works amazingly,swh,0,1,0.5303300858899106,2
iRobot ROOMBA980 Robot Vacuum Cleaner,exactly what I ordered,2019-12-27,Canada,5,0,great machine,qug,0,4,0.35355339059327373,2
iRobot ROOMBA980 Robot Vacuum Cleaner,Best Purchase ever Made !,2020-10-03,Canada,5,0,Has been the best purchase we made to keep our home clean. It a wonderful help to have.,afr,0.375,4,0.3695994598700583,18
iRobot ROOMBA980 Robot Vacuum Cleaner,Great product. Vendor was even better,2018-03-29,Canada,5,0,Great product. Vendor was even better. My battery had an issue and the sent a new one in 24hrs. Replacement parts are cheep.  And it really works,eng,0.3767766952966369,6,0.19101354154166816,27
iRobot ROOMBA980 Robot Vacuum Cleaner,it broke after 2 years and there is a repair center only in the U.S... needed to buy a new one,2018-12-10,Canada,3,0,it broke after 2 years and there is a repair center only in the U.S... needed to buy a new one,eng,0.07292970477403883,21,0.07292970477403883,21
iRobot ROOMBA980 Robot Vacuum Cleaner,Five Stars,2017-04-17,Canada,5,2,Arrived in good time and was exactly as advertised. This works really well... love it!,eng,0,2,0.5751100286299703,15
iRobot ROOMBA980 Robot Vacuum Cleaner,Love my Roomba!,2018-06-27,Canada,5,0,I love my Roomba!  Named him Mr. Fantastic!  He gets where my large vacuum does not!  Very pleased!,eng,0.43301270189221935,3,0.44476708815557703,18
iRobot ROOMBA980 Robot Vacuum Cleaner,Five Stars,2018-06-20,Canada,5,0,love this,und,0,2,0.5303300858899106,2
iRobot ROOMBA980 Robot Vacuum Cleaner,Five Stars,2017-03-25,Canada,5,0,"Très bon produit marche parfaitement,.",fra,0,2,0,5
iRobot ROOMBA980 Robot Vacuum Cleaner,Really happy about buying it!,2018-07-16,Canada,5,0,Best 1000 dollar I have ever spent!So satisfied of this product.,eng,0.6037383539249432,5,0.2746378340579618,11
iRobot ROOMBA980 Robot Vacuum Cleaner,Five Stars,2017-02-25,Canada,5,0,Absolutely amazing and worth the money.,eng,0,2,1.359466807244664,6
iRobot ROOMBA980 Robot Vacuum Cleaner,Broken in a year,2019-05-19,Canada,3,0,There might be a problem with the cliff control。Fell down from the stairs and stopped working,eng,-0.375,4,-0.33954987505086615,17
iRobot ROOMBA980 Robot Vacuum Cleaner,Quality,2019-01-06,Canada,5,0,Great product,ces,1,1,0.35355339059327373,2
iRobot ROOMBA980 Robot Vacuum Cleaner,Loving my Roomba!,2018-08-15,Canada,5,0,Talk about an EASY way to clean your home. I set it and leave it and my place is spotless.,tzm,0.43301270189221935,3,0.3626889180722205,20
iRobot ROOMBA980 Robot Vacuum Cleaner,Quality of the product,2018-09-23,Canada,5,0,This product is”awesome”We use it for vacuuming up pet hair mostly,sco,0.5,4,0.16641005886756874,13
iRobot ROOMBA980 Robot Vacuum Cleaner,Five Stars,2018-04-29,Canada,5,0,ok,und,0,2,0,1
iRobot ROOMBA980 Robot Vacuum Cleaner,Five Stars,2017-11-15,Canada,5,0,THIS UNIT WORKS VERY WELL.,eng,0,2,0.8452336954949206,5
iRobot ROOMBA980 Robot Vacuum Cleaner,Works great,2016-02-04,Canada,5,3,Awesome machine. It works as it was advertised. I couldn't be happier.,sco,0.5303300858899106,2,0.09210871377596475,12
iRobot ROOMBA980 Robot Vacuum Cleaner,Útil,2020-10-06,Mexico,5,0,Muy útil,und,0,1,0,2
iRobot ROOMBA980 Robot Vacuum Cleaner,Excellent service. Je recommande!,2018-11-10,Canada,5,0,Service rapide et courtois. Je recommande hors de tout doute.,fra,0.3858585042329734,4,-0.2227755112880136,10
iRobot ROOMBA980 Robot Vacuum Cleaner,MEETS OUR NEEDS,2019-09-05,Canada,5,0,It definitely does the job - easy to set up.,eng,0,3,0.14666666666666672,9
iRobot ROOMBA980 Robot Vacuum Cleaner,It works great. We have multi rooms to finds it's base ...,2016-06-01,Canada,5,0,It works great.  We have multi rooms to finds it's base when the battery get low. Then it will head back to where it left off.,eng,0.236289112071082,11,0.21141680077362518,26
iRobot ROOMBA980 Robot Vacuum Cleaner,Excellent,2018-11-05,Canada,5,0,"Un seul mot : merveilleux, fonctionne très bien.",fra,1,1,0,7
iRobot ROOMBA980 Robot Vacuum Cleaner,Five Stars,2018-09-05,Canada,5,0,work horse of the house.,eng,0,2,0.11180339887498948,5
iRobot ROOMBA980 Robot Vacuum Cleaner,Good product,2017-12-16,Canada,5,0,Excellent. Cleans well.  Goes around furniture with ease. Very easy to use,eng,0.5303300858899106,2,0.8063399225715338,12
iRobot ROOMBA980 Robot Vacuum Cleaner,Five Stars,2016-05-22,Canada,5,0,product works great,ces,0,2,0.43301270189221935,3
iRobot ROOMBA980 Robot Vacuum Cleaner,Très pratique,2018-09-21,Canada,5,0,J’adore la convivialité de l’horai,fra,0,2,0.2834733547569204,7
iRobot ROOMBA980 Robot Vacuum Cleaner,Worth the investment,2018-06-13,Canada,5,0,"Love, Love, Love - worth the money 100%",eng,0.43301270189221935,3,1.4696938456699071,6
iRobot ROOMBA980 Robot Vacuum Cleaner,"Expensive, but you get what you pay for",2019-01-23,Canada,5,0,"Extremely easy to use, set up a schedule and it automatically vacuums and returns to its charging station, does a very effective job",eng,-0.167937860531805,8,0.46707228748784757,23
iRobot ROOMBA980 Robot Vacuum Cleaner,Easy to use and very handy,2018-10-14,Canada,5,0,So far so good save me lots of time and effort.,rmn,1.1022703842524304,6,0.3768891807222045,11
iRobot ROOMBA980 Robot Vacuum Cleaner,Loved it. It was was worth the extra money,2017-12-07,Canada,4,0,Loved it.It was was worth the extra money.I have 3 cats and it picked up all the fur.,eng,0.5074956091797107,9,0.35833067943730934,19
iRobot ROOMBA980 Robot Vacuum Cleaner,Excellent!,2018-12-27,Canada,5,0,Meilleur iRobot possible!,afr,1,1,0,3
iRobot ROOMBA980 Robot Vacuum Cleaner,Never vacuum again,2019-01-16,Canada,5,0,I love it,und,0,3,0.43301270189221935,3
iRobot ROOMBA980 Robot Vacuum Cleaner,game changer. a robot vacuum that actually works. ...,2016-11-06,Canada,5,4,game changer. a robot vacuum that actually works. we have a lab and the hair is impossible to keep up with. this saved us.,eng,0.0498314178279319,8,0.11096182104575383,24
iRobot ROOMBA980 Robot Vacuum Cleaner,Five Stars,2017-10-05,Canada,5,0,She is my best friend!,eng,0,2,0.5813776741499453,5
iRobot ROOMBA980 Robot Vacuum Cleaner,Unable to fix in Canada stop working after few months have to send toUSA  to get fixed,2021-09-05,Canada,1,0,Stay clear,sco,-0.20615528128088303,17,0.35355339059327373,2
iRobot ROOMBA980 Robot Vacuum Cleaner,Four Stars,2018-03-21,Canada,4,0,"I really enjoy the machine, it does the job as described",eng,0,2,0.4070403151799809,11
iRobot ROOMBA980 Robot Vacuum Cleaner,Five Stars,2016-12-04,Canada,5,0,Exactement ce que je désirais,fra,0,2,0,5
iRobot ROOMBA980 Robot Vacuum Cleaner,Five Stars,2016-06-21,Canada,5,2,Awesome product !,srp,0,2,0.42426406871192845,2
iRobot ROOMBA980 Robot Vacuum Cleaner,Five Stars,2017-01-03,Canada,5,0,Will never vacuum again,eng,0,2,0,4
iRobot ROOMBA980 Robot Vacuum Cleaner,Five Stars,2017-07-18,Canada,5,0,BEST PURCHASE IN A FEW YEARS!!! THIS ROBOT IS AMAZING....,eng,0,2,0.2780931089239487,10
iRobot ROOMBA980 Robot Vacuum Cleaner,Five Stars,2018-02-16,Canada,5,0,Sorry that I did not buy it sooner,sco,0,2,-0.17677669529663687,8
iRobot ROOMBA980 Robot Vacuum Cleaner,... too high compared to older model and it is annoying and slower than others,2017-02-03,Canada,3,0,Whistling Sound too high compared to older model and it is annoying and slower than others.,eng,-0.23334528993367118,14,-0.4,16
iRobot ROOMBA980 Robot Vacuum Cleaner,this is really good on carpet,2018-03-08,Canada,5,0,"Yeah, this is really good on carpet. Deep cleans it nicely.",sco,0.5511351921262152,6,0.9751260192812283,11
iRobot ROOMBA980 Robot Vacuum Cleaner,Love it! Worth every penny in my opinion,2016-11-18,Canada,5,2,Love it!  Worth every penny in my opinion.  App works great!  Would buy it again in a heartbeat!!,eng,0.4182581518689039,8,0.33124877123317525,18
iRobot ROOMBA980 Robot Vacuum Cleaner,Five Stars,2017-02-09,Canada,5,0,travaille super bien je suis content de mon achat,fra,0,2,0.45,9
iRobot ROOMBA980 Robot Vacuum Cleaner,Five Stars,2017-12-04,Canada,5,0,Très satisfait!,fra,0,2,0,2
iRobot ROOMBA980 Robot Vacuum Cleaner,Five Stars,2018-04-16,Canada,5,0,Love my iRobot,slv,0,2,0.43301270189221935,3
iRobot ROOMBA980 Robot Vacuum Cleaner,Quality product,2018-09-05,Canada,5,0,Very intelligent and thorough. Cleans well and appears to be of good quality. Worth the price for sure.,eng,0.7071067811865475,2,1.0618033988749895,18
iRobot ROOMBA980 Robot Vacuum Cleaner,Five Stars,2017-09-18,Canada,5,0,love this Roomba,eng,0,2,0.43301270189221935,3
iRobot ROOMBA980 Robot Vacuum Cleaner,Five Stars,2017-07-19,Canada,5,0,Works great,nld,0,2,0.5303300858899106,2
iRobot ROOMBA980 Robot Vacuum Cleaner,Moyen,2019-11-10,France,3,0,Moyen,und,0,1,0,1
iRobot ROOMBA980 Robot Vacuum Cleaner,Five Stars,2017-01-30,Canada,5,0,Love it!,und,0,2,0.5303300858899106,2
iRobot ROOMBA980 Robot Vacuum Cleaner,Perfect !,2017-12-14,Canada,5,0,Perfect ! Save a lot of time !,eng,0.75,1,0.48680339887498947,6
iRobot ROOMBA980 Robot Vacuum Cleaner,Efficace,2018-12-07,France,5,0,Compagnon effficace et peu bruyant.,fra,0,1,0,5
iRobot ROOMBA980 Robot Vacuum Cleaner,"For $1000, I expected much better cleaning performance.  I returned mine.",2016-07-20,Canada,2,9,"I had the Roomba 980 for approximately a month, and used it several times a week.  Ultimately, I decided to return it.  The cleaning performance was ""just ok"".  I have a 2-bedroom condo with hardwood floors, and 2 area rugs.  On the hardwood, the Roomba did a decent job - though, there were times I would watch it pass over larger dirt particle without picking it up.  On the rugs, the performance wasn't amazing.  While it would get the large particles, upon closer inspection, I could still see smaller dirt particles in the rug - especially for the higher pile rug.  For a $1000 machine, I expected much better cleaning.  I can do a way better job with my old vacuum.  I really liked the idea of not having to vacuum again, but I don't think this is the product for me.  I can see using this to do a few passes in the week, and then using a 'real' vacuum for a weekly deeper clean....but for $1000 I just couldn't justify that.  I may look into one of the less expensive Roombas, or just wait until the technology improves.  I did find the cleaning rollers a little thin/flimsy - perhaps the previous models have better rollers with brushes.  To be sure, I followed all of the maintenance advice.  I cleaned the rollers, filter, the cameras, bin, etc.",eng,0.6682501493236617,10,0.12794193530891593,223
